id_venta,id_itinerario,id_pasajero,id_ruta,id_empresa,fecha_venta,fecha_viaje,numero_asiento,monto_pagado,canal_venta,estado_pasaje,descuento_aplicado,nombre_pasajero_registrado,observaciones,anio_venta,mes_venta
518,15,12,11,13,2023-01-26,2023-02-09,42,11.2,Web,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2023,1
519,12,9,7,6,2024-03-31,2024-04-24,11,34.92,Agente,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor,2024,3
520,6,13,2,8,2023-03-03,2023-03-29,7,139.86,Ventanilla,Viajado,10.0,SIN REGISTRO,Sin observaciones,2023,3
521,10,5,6,10,2025-06-23,2025-07-02,39,84.6,Web,Cancelado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2025,6
522,11,2,7,4,2025-09-29,2025-10-28,40,45.2,Ventanilla,Viajado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2025,9
523,5,2,2,2,2025-03-06,2025-03-22,10,131.6,Web,Viajado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2025,3
524,12,6,7,6,2023-08-23,2023-09-08,4,44.0,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2023,8
525,7,4,3,3,2025-01-14,2025-02-06,44,121.0,Telefono,Cancelado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2025,1
526,12,1,7,6,2024-03-25,2024-04-16,14,35.6,Web,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,3
527,15,14,11,13,2024-03-02,2024-03-25,14,8.6,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor,2024,3
528,9,7,5,12,2025-07-10,2025-07-27,21,160.5,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2025,7
529,9,16,5,12,2023-03-08,2023-03-29,2,157.5,Telefono,Cancelado,0.0,MARIA ELENA FLORES,Sin observaciones,2023,3
530,9,20,5,12,2023-04-03,2023-04-21,8,121.5,Web,Cancelado,10.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor,2023,4
531,15,9,11,13,2023-06-25,2023-07-05,32,8.01,Telefono,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2023,6
532,6,19,2,8,2025-12-22,2025-12-25,39,158.2,Ventanilla,Viajado,0.0,JUAN CARLOS,Pasajero adulto mayor,2025,12
533,15,12,11,13,2023-03-17,2023-03-29,44,11.2,Web,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2023,3
534,2,3,1,1,2023-05-20,2023-05-25,18,128.4,Web,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2023,5
535,7,1,3,3,2023-11-26,2023-12-12,31,117.7,Web,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2023,11
536,9,17,5,12,2025-07-23,2025-07-25,39,169.5,Ventanilla,Cancelado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Sin observaciones,2025,7
537,2,8,1,1,2023-03-21,2023-03-31,2,102.0,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2023,3
538,8,6,4,11,2023-01-16,2023-01-20,6,70.56,Telefono,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2023,1
539,2,20,1,1,2024-07-29,2024-08-18,37,110.16,Ventanilla,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor,2024,7
540,12,3,7,6,2024-01-07,2024-01-31,1,43.6,Web,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2024,1
541,10,5,6,10,2023-10-15,2023-11-10,42,85.5,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2023,10
542,10,17,6,10,2025-01-24,2025-01-29,22,95.4,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2025,1
543,2,8,1,1,2024-04-29,2024-05-02,34,109.08,Telefono,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2024,4
544,13,12,8,4,2025-08-23,2025-08-26,8,39.2,Ventanilla,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2025,8
545,13,18,8,4,2023-12-20,2024-01-12,23,32.9,Web,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasaje con equipaje extra,2023,12
546,11,11,7,4,2025-10-20,2025-11-03,25,35.2,Telefono,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2025,10
547,8,11,4,11,2024-07-08,2024-07-17,26,76.3,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2024,7
548,2,20,1,1,2025-04-27,2025-05-18,35,130.8,Telefono,Cancelado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,4
549,1,5,1,1,2023-05-20,2023-06-02,18,117.6,Web,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2023,5
550,11,19,7,4,2024-04-03,2024-04-22,22,37.8,Telefono,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2024,4
551,4,6,1,5,2025-07-02,2025-07-25,30,128.4,Web,Viajado,0.0,JUAN CARLOS,Sin observaciones,2025,7
552,2,3,1,1,2024-07-12,2024-07-25,40,100.44,Ventanilla,Viajado,10.0,MARIA ELENA FLORES,Pasajero adulto mayor,2024,7
553,2,8,1,1,2025-08-02,2025-08-03,5,102.6,Agente,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2025,8
554,3,6,1,3,2025-11-28,2025-12-02,22,130.8,Ventanilla,Cancelado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2025,11
555,15,6,11,13,2024-03-07,2024-03-17,41,10.9,Agente,Cancelado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2024,3
556,6,14,2,8,2024-12-04,2024-12-28,44,133.0,Telefono,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2024,12
557,5,15,2,2,2024-06-09,2024-07-06,18,133.0,Web,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones,2024,6
558,1,3,1,1,2023-02-21,2023-03-21,45,123.6,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2023,2
559,13,13,8,4,2024-08-15,2024-09-05,19,31.5,Telefono,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2024,8
560,1,1,1,1,2024-03-13,2024-03-17,39,107.52,Ventanilla,Viajado,20.0,SIN REGISTRO,Sin observaciones,2024,3
561,7,8,3,3,2024-10-29,2024-11-27,2,101.2,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2024,10
562,1,19,1,1,2024-01-26,2024-02-04,22,99.36,Web,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2024,1
563,15,18,11,13,2025-01-20,2025-01-21,3,8.5,Ventanilla,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones,2025,1
564,1,2,1,1,2025-11-06,2025-11-17,45,103.2,Agente,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Sin observaciones,2025,11
565,7,8,3,3,2025-02-23,2025-03-16,18,105.6,Ventanilla,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,2
566,2,17,1,1,2023-07-25,2023-08-09,33,116.64,Telefono,Viajado,10.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2023,7
567,6,20,2,8,2023-08-10,2023-08-18,7,135.8,Web,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2023,8
568,9,3,5,12,2023-03-11,2023-04-06,23,118.8,Web,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2023,3
569,1,8,1,1,2023-06-09,2023-06-20,29,124.8,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasajero adulto mayor,2023,6
570,11,19,7,4,2023-09-29,2023-10-16,15,34.8,Agente,Viajado,0.0,JUAN CARLOS,Sin observaciones,2023,9
571,3,20,1,3,2025-09-21,2025-10-10,28,112.8,Web,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,9
572,2,15,1,1,2023-07-26,2023-08-10,1,118.8,Agente,Cancelado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones,2023,7
573,8,7,4,11,2025-12-15,2025-12-31,5,54.18,Web,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2025,12
574,15,4,11,13,2023-04-05,2023-04-24,31,9.7,Ventanilla,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2023,4
575,10,17,6,10,2025-10-25,2025-11-07,20,79.2,Web,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2025,10
576,7,10,3,3,2023-09-07,2023-09-15,25,117.7,Telefono,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasajero adulto mayor,2023,9
577,6,17,2,8,2024-07-21,2024-07-22,3,135.8,Ventanilla,Cancelado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Sin observaciones,2024,7
578,8,14,4,11,2023-07-27,2023-08-06,38,71.82,Web,Viajado,10.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor,2023,7
579,15,6,11,13,2023-07-08,2023-07-29,10,8.7,Telefono,Cancelado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2023,7
580,11,19,7,4,2024-02-07,2024-02-08,9,39.2,Agente,Cancelado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2024,2
581,12,19,7,6,2024-07-23,2024-07-28,37,36.0,Agente,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2024,7
582,2,16,1,1,2025-07-20,2025-07-31,16,128.4,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2025,7
583,3,5,1,3,2025-02-13,2025-02-25,13,112.8,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2025,2
584,7,18,3,3,2024-04-13,2024-05-11,26,99.0,Telefono,Confirmado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones,2024,4
585,10,7,6,10,2024-10-19,2024-11-18,38,70.56,Web,Viajado,20.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2024,10
586,14,9,10,13,2023-01-25,2023-02-16,26,19.35,Web,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,1
587,1,3,1,1,2023-07-30,2023-07-31,39,116.64,Web,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2023,7
588,11,14,7,4,2024-10-12,2024-10-14,21,45.6,Agente,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasaje con equipaje extra,2024,10
589,4,14,1,5,2023-01-13,2023-01-21,3,104.76,Agente,Viajado,10.0,JUAN CARLOS,Sin observaciones,2023,1
590,8,3,4,11,2024-04-29,2024-05-07,20,75.6,Telefono,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2024,4
591,15,5,11,13,2023-05-26,2023-06-05,24,10.3,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasajero adulto mayor,2023,5
592,6,16,2,8,2023-06-14,2023-06-19,2,123.2,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2023,6
593,3,20,1,3,2024-02-23,2024-03-22,21,136.8,Ventanilla,Cancelado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2024,2
594,7,7,3,3,2025-11-14,2025-11-29,39,103.95,Ventanilla,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2025,11
595,15,8,11,13,2023-12-05,2023-12-15,20,9.8,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2023,12
596,14,13,10,13,2025-03-29,2025-04-10,6,27.5,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2025,3
597,3,8,1,3,2023-12-09,2023-12-16,29,136.8,Telefono,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2023,12
598,7,3,3,3,2023-02-14,2023-02-19,15,85.14,Agente,Viajado,10.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2023,2
599,8,15,4,11,2024-09-17,2024-10-15,13,79.8,Ventanilla,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Sin observaciones,2024,9
600,11,14,7,4,2024-12-12,2025-01-08,40,38.0,Ventanilla,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2024,12
601,6,1,2,8,2025-05-26,2025-05-27,41,128.8,Ventanilla,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2025,5
602,14,7,10,13,2023-11-17,2023-12-11,39,19.58,Agente,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2023,11
603,1,20,1,1,2024-04-04,2024-05-03,35,104.76,Web,Viajado,10.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2024,4
604,1,19,1,1,2024-09-09,2024-10-03,36,135.6,Agente,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2024,9
605,7,11,3,3,2024-06-30,2024-07-25,17,118.8,Ventanilla,Confirmado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,6
606,14,14,10,13,2024-05-18,2024-06-09,34,24.53,Web,Viajado,10.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2024,5
607,8,20,4,11,2023-03-01,2023-03-03,42,71.4,Ventanilla,Cancelado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2023,3
608,8,3,4,11,2024-12-05,2024-12-11,37,78.4,Ventanilla,Viajado,0.0,JUAN CARLOS,Sin observaciones,2024,12
609,6,14,2,8,2023-04-09,2023-04-25,15,152.6,Agente,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasajero adulto mayor,2023,4
610,12,10,7,6,2025-06-20,2025-07-20,20,40.4,Web,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2025,6
611,13,19,8,4,2025-08-06,2025-08-13,24,30.8,Agente,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2025,8
612,1,20,1,1,2024-03-14,2024-04-03,43,118.8,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2024,3
613,1,14,1,1,2023-07-27,2023-07-30,12,104.4,Agente,Cancelado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2023,7
614,5,4,2,2,2024-05-16,2024-05-25,18,135.8,Agente,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2024,5
615,1,16,1,1,2024-12-31,2025-01-30,11,121.2,Agente,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2024,12
616,1,13,1,1,2023-06-12,2023-06-21,7,101.52,Telefono,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2023,6
617,4,19,1,5,2024-04-10,2024-04-20,14,132.0,Telefono,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2024,4
618,14,18,10,13,2025-05-15,2025-05-21,41,24.25,Ventanilla,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasaje con equipaje extra,2025,5
619,7,13,3,3,2024-12-04,2024-12-15,1,96.8,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2024,12
620,10,9,6,10,2023-08-02,2023-08-16,12,101.7,Agente,Viajado,0.0,SIN REGISTRO,Pasajero adulto mayor,2023,8
621,12,7,7,6,2024-08-29,2024-09-27,43,35.84,Ventanilla,Viajado,20.0,MARIA ELENA FLORES,Sin observaciones,2024,8
622,7,13,3,3,2024-01-28,2024-02-18,26,119.9,Agente,Cancelado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,1
623,1,11,1,1,2023-04-15,2023-05-06,16,129.6,Agente,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2023,4
624,13,6,8,4,2024-06-20,2024-07-14,38,36.05,Web,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2024,6
625,2,17,1,1,2025-01-21,2025-02-13,31,112.8,Ventanilla,Viajado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Sin observaciones,2025,1
626,13,5,8,4,2025-10-18,2025-11-01,42,34.65,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2025,10
627,14,19,10,13,2024-10-18,2024-10-20,11,28.0,Web,Cancelado,0.0,JUAN CARLOS,Sin observaciones,2024,10
628,9,11,5,12,2023-10-31,2023-11-03,21,171.0,Telefono,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor,2023,10
629,1,1,1,1,2025-07-30,2025-08-25,11,108.0,Ventanilla,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2025,7
630,3,5,1,3,2023-05-18,2023-06-02,41,122.04,Ventanilla,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2023,5
631,4,10,1,5,2024-09-20,2024-10-06,45,108.48,Agente,Viajado,20.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2024,9
632,1,6,1,1,2024-07-15,2024-08-12,35,102.0,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2024,7
633,10,7,6,10,2025-02-23,2025-03-16,13,85.05,Agente,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2025,2
634,10,13,6,10,2023-02-11,2023-03-09,23,102.6,Web,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2023,2
635,9,8,5,12,2025-01-04,2025-02-01,44,148.5,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2025,1
636,15,5,11,13,2025-03-07,2025-03-22,42,8.28,Agente,Cancelado,10.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2025,3
637,9,10,5,12,2024-02-24,2024-03-11,1,133.5,Telefono,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2024,2
638,13,18,8,4,2023-10-30,2023-11-03,10,32.2,Web,Viajado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones,2023,10
639,13,7,8,4,2025-03-20,2025-03-23,36,35.28,Web,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2025,3
640,1,9,1,1,2023-04-10,2023-04-16,27,114.0,Ventanilla,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2023,4
641,15,20,11,13,2025-05-31,2025-06-05,29,10.8,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,5
642,2,1,1,1,2024-04-24,2024-04-29,31,91.8,Agente,Cancelado,10.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2024,4
643,2,13,1,1,2024-02-27,2024-03-27,35,93.12,Agente,Cancelado,20.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,2
644,11,13,7,4,2024-03-18,2024-03-31,28,41.2,Web,Viajado,0.0,MARIA ELENA FLORES,Pasajero adulto mayor,2024,3
645,12,17,7,6,2025-10-25,2025-11-13,13,44.8,Telefono,Cancelado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2025,10
646,9,5,5,12,2023-08-18,2023-08-27,23,168.0,Agente,Viajado,0.0,JUAN CARLOS,Sin observaciones,2023,8
647,15,11,11,13,2025-01-07,2025-01-23,11,10.08,Web,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2025,1
648,4,19,1,5,2024-09-23,2024-10-03,34,98.28,Telefono,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2024,9
649,11,1,7,4,2025-06-23,2025-06-30,34,43.6,Ventanilla,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2025,6
650,9,17,5,12,2025-05-05,2025-06-02,38,121.5,Telefono,Viajado,10.0,RICARDO ERNESTO PONCE MONTAÑO,Pasajero adulto mayor,2025,5
651,15,17,11,13,2025-09-25,2025-10-15,11,9.63,Telefono,Viajado,10.0,RICARDO ERNESTO PONCE MONTAÑO,Sin observaciones,2025,9
652,9,7,5,12,2025-08-28,2025-09-27,26,154.5,Telefono,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2025,8
653,3,18,1,3,2024-08-06,2024-09-05,1,108.0,Agente,Cancelado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Sin observaciones,2024,8
654,14,19,10,13,2025-12-07,2025-12-13,34,22.73,Ventanilla,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2025,12
655,13,15,8,4,2023-08-22,2023-09-04,9,39.2,Ventanilla,Cancelado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasajero adulto mayor,2023,8
656,8,7,4,11,2023-05-05,2023-05-28,28,65.1,Ventanilla,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2023,5
657,8,14,4,11,2025-03-04,2025-03-08,11,74.9,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Sin observaciones,2025,3
658,8,10,4,11,2024-03-14,2024-03-18,20,74.9,Telefono,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Pasaje con equipaje extra,2024,3
659,7,9,3,3,2023-07-04,2023-07-29,27,92.07,Telefono,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,7
660,6,11,2,8,2024-09-21,2024-09-30,10,156.8,Ventanilla,Viajado,0.0,SIN REGISTRO,Sin observaciones,2024,9
661,6,1,2,8,2023-02-06,2023-03-04,33,124.6,Telefono,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2023,2
662,4,19,1,5,2025-09-30,2025-10-25,17,122.4,Agente,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2025,9
663,8,3,4,11,2024-06-29,2024-07-07,35,68.04,Agente,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2024,6
664,2,20,1,1,2023-05-14,2023-06-05,20,135.6,Ventanilla,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2023,5
665,2,10,1,1,2025-03-11,2025-04-05,29,115.2,Telefono,Viajado,0.0,JUAN CARLOS,Sin observaciones,2025,3
666,3,17,1,3,2024-03-26,2024-04-25,26,91.2,Agente,Viajado,20.0,RICARDO ERNESTO PONCE MONTAÑO,Pasaje con equipaje extra,2024,3
667,13,11,8,4,2024-11-03,2024-11-15,26,34.3,Agente,Viajado,0.0,MARIA ELENA FLORES,Sin observaciones,2024,11
668,12,12,7,6,2024-10-10,2024-10-17,35,27.52,Telefono,Viajado,20.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2024,10
669,12,19,7,6,2024-10-12,2024-11-01,40,35.2,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2024,10
670,13,14,8,4,2025-11-02,2025-11-22,32,32.2,Agente,Viajado,0.0,CLAUDIA VERONICA SALINAS IBAÑEZ,Pasaje con equipaje extra,2025,11
671,14,6,10,13,2023-07-24,2023-08-17,17,20.03,Ventanilla,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2023,7
672,5,11,2,2,2024-04-04,2024-04-19,7,159.6,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,4
673,4,6,1,5,2023-03-22,2023-03-26,17,123.6,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2023,3
674,5,16,2,2,2025-02-11,2025-02-26,37,123.2,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2025,2
675,9,18,5,12,2024-08-18,2024-08-26,11,142.5,Telefono,Cancelado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasaje con equipaje extra,2024,8
676,15,1,11,13,2025-11-20,2025-12-01,8,7.92,Web,Confirmado,10.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2025,11
677,3,4,1,3,2025-03-16,2025-04-07,36,110.16,Web,Viajado,10.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2025,3
678,8,19,4,11,2023-10-18,2023-11-01,27,77.0,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2023,10
679,11,18,7,4,2025-09-08,2025-09-28,18,36.4,Agente,Confirmado,0.0,SILVIA ROSARIO MONTAÑO PEREZ,Pasaje con equipaje extra,2025,9
680,6,9,2,8,2023-07-17,2023-08-03,15,131.6,Agente,Viajado,0.0,SIN REGISTRO,Sin observaciones,2023,7
681,10,8,6,10,2025-10-15,2025-11-09,25,102.6,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,10
682,5,13,2,2,2023-05-12,2023-05-29,2,137.34,Web,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2023,5
683,11,4,7,4,2025-01-12,2025-01-18,12,38.8,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2025,1
684,4,2,1,5,2025-03-16,2025-03-25,24,103.2,Web,Cancelado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2025,3
685,15,15,11,13,2025-06-08,2025-07-07,3,8.7,Agente,Viajado,0.0,JORGE EDUARDO IBAÑEZ CASTRO,Pasaje con equipaje extra,2025,6
686,8,6,4,11,2024-11-26,2024-12-15,45,79.1,Agente,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2024,11
687,1,20,1,1,2024-09-04,2024-09-25,46,105.6,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor,2024,9
688,3,17,1,3,2025-05-06,2025-05-11,45,108.0,Ventanilla,Cancelado,0.0,RICARDO ERNESTO PONCE MONTAÑO,Pasajero adulto mayor,2025,5
689,15,19,11,13,2023-02-08,2023-03-03,11,11.4,Agente,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Sin observaciones,2023,2
690,7,11,3,3,2023-07-17,2023-07-29,10,96.03,Telefono,Viajado,10.0,MARIA ELENA FLORES,Pasajero adulto mayor,2023,7
