id_venta,id_itinerario,id_pasajero,id_ruta,id_empresa,fecha_venta,fecha_viaje,numero_asiento,monto_pagado,canal_venta,estado_pasaje,descuento_aplicado,nombre_pasajero_registrado,observaciones,anio_venta,mes_venta
518,2,17,1,1,2025-03-18,2025-04-16,12,109.2,Ventanilla,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2025,3
519,6,19,2,8,2025-11-21,2025-12-09,46,108.36,Web,Viajado,10.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2025,11
520,8,6,4,11,2025-11-19,2025-11-21,15,68.67,Agente,Viajado,10.0,SIN REGISTRO,Pasaje con equipaje extra,2025,11
521,5,8,2,2,2025-04-04,2025-04-06,1,143.64,Telefono,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2025,4
522,10,20,6,10,2025-12-03,2025-12-26,27,90.0,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,12
523,12,16,7,6,2024-12-11,2024-12-29,17,34.4,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2024,12
524,3,12,1,3,2024-03-10,2024-04-07,41,112.32,Ventanilla,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2024,3
525,1,13,1,1,2025-04-26,2025-05-18,13,122.04,Ventanilla,Viajado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2025,4
526,3,9,1,3,2025-02-25,2025-03-19,46,115.2,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasajero adulto mayor,2025,2
527,3,1,1,3,2024-10-28,2024-11-04,25,102.6,Telefono,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,10
528,15,9,11,13,2024-09-10,2024-09-19,34,9.27,Telefono,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2024,9
529,3,5,1,3,2024-12-05,2024-12-26,25,106.8,Web,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2024,12
530,10,7,6,10,2025-01-09,2025-01-11,4,88.29,Agente,Cancelado,10.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2025,1
531,4,3,1,5,2025-06-17,2025-06-26,34,91.2,Telefono,Viajado,20.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2025,6
532,3,12,1,3,2025-04-07,2025-04-21,14,117.6,Ventanilla,Viajado,0.0,JUAN CARLOS,Sin observaciones,2025,4
533,12,6,7,6,2023-07-28,2023-08-17,2,31.32,Telefono,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2023,7
534,6,9,2,8,2023-12-30,2024-01-10,37,128.8,Ventanilla,Cancelado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,12
535,13,17,8,4,2025-03-29,2025-04-28,39,28.67,Telefono,Viajado,10.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2025,3
536,7,1,3,3,2024-12-24,2025-01-05,23,86.13,Agente,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2024,12
537,6,2,2,8,2023-03-18,2023-03-31,13,123.48,Agente,Viajado,10.0,MARIA ELENA FLORES TARQUI,Pasajero adulto mayor,2023,3
538,12,8,7,6,2023-02-21,2023-02-28,8,32.04,Web,Viajado,10.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2023,2
539,7,20,3,3,2023-11-01,2023-11-04,15,112.2,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2023,11
540,12,20,7,6,2023-06-05,2023-06-08,44,32.32,Ventanilla,Viajado,20.0,SIN REGISTRO,Pasajero adulto mayor,2023,6
541,8,5,4,11,2025-03-21,2025-04-07,38,76.3,Agente,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2025,3
542,15,17,11,13,2025-07-25,2025-07-30,19,8.5,Agente,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2025,7
543,1,6,1,1,2024-08-09,2024-08-11,11,111.24,Web,Cancelado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2024,8
544,8,1,4,11,2024-06-24,2024-07-22,5,59.85,Web,Cancelado,10.0,JUAN CARLOS MAMANI QUISPE,Pasajero adulto mayor,2024,6
545,1,9,1,1,2023-09-19,2023-10-10,3,133.2,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2023,9
546,1,15,1,1,2023-10-23,2023-11-08,28,103.68,Agente,Viajado,10.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2023,10
547,8,16,4,11,2024-02-10,2024-02-12,21,79.8,Agente,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Pasaje con equipaje extra,2024,2
548,5,9,2,2,2024-04-11,2024-05-07,45,144.2,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2024,4
549,4,6,1,5,2025-09-05,2025-09-17,39,122.4,Web,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2025,9
550,9,6,5,12,2023-09-23,2023-10-08,17,138.0,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2023,9
551,12,19,7,6,2024-08-15,2024-08-16,33,44.4,Telefono,Cancelado,0.0,JUAN CARLOS,Sin observaciones,2024,8
552,7,2,3,3,2024-02-02,2024-02-17,24,99.0,Telefono,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2024,2
553,13,6,8,4,2025-07-16,2025-08-06,9,30.87,Ventanilla,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2025,7
554,12,9,7,6,2023-02-10,2023-03-05,38,35.2,Web,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,2
555,10,12,6,10,2025-10-16,2025-11-11,6,99.0,Ventanilla,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2025,10
556,12,8,7,6,2023-10-27,2023-11-04,43,42.4,Web,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2023,10
557,11,15,7,4,2025-09-27,2025-10-01,20,43.6,Telefono,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2025,9
558,6,13,2,8,2024-04-29,2024-05-21,24,131.6,Ventanilla,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,4
559,10,15,6,10,2023-03-17,2023-04-05,29,96.3,Agente,Cancelado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2023,3
560,3,9,1,3,2024-06-13,2024-07-13,10,111.6,Agente,Viajado,0.0,SIN REGISTRO,Sin observaciones,2024,6
561,9,18,5,12,2025-11-06,2025-11-19,3,157.5,Telefono,Cancelado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Pasaje con equipaje extra,2025,11
562,5,8,2,2,2023-05-08,2023-05-12,35,145.6,Agente,Viajado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Pasaje con equipaje extra,2023,5
563,12,3,7,6,2024-03-17,2024-04-04,36,34.56,Telefono,Viajado,10.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2024,3
564,12,5,7,6,2025-11-06,2025-11-28,28,40.8,Web,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2025,11
565,9,1,5,12,2024-11-10,2024-11-29,37,166.5,Telefono,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2024,11
566,12,5,7,6,2024-10-09,2024-10-12,36,44.8,Ventanilla,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Pasaje con equipaje extra,2024,10
567,3,15,1,3,2025-10-18,2025-10-23,39,118.8,Agente,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2025,10
568,11,4,7,4,2024-04-15,2024-05-13,5,36.0,Web,Cancelado,0.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2024,4
569,15,13,11,13,2025-02-17,2025-03-06,34,11.1,Telefono,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2025,2
570,15,13,11,13,2025-06-05,2025-06-07,30,9.4,Agente,Viajado,0.0,JUAN CARLOS,Sin observaciones,2025,6
571,3,1,1,3,2023-06-20,2023-07-06,23,102.6,Web,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2023,6
572,9,1,5,12,2025-04-08,2025-04-29,43,120.15,Ventanilla,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2025,4
573,6,12,2,8,2023-05-02,2023-05-28,33,141.4,Ventanilla,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2023,5
574,7,14,3,3,2023-05-16,2023-05-23,40,107.8,Agente,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2023,5
575,1,11,1,1,2025-09-03,2025-10-02,40,128.4,Telefono,Viajado,0.0,MARIA ELENA FLORES,Sin observaciones,2025,9
576,10,12,6,10,2023-03-18,2023-03-28,16,78.3,Telefono,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2023,3
577,12,15,7,6,2023-05-10,2023-06-07,34,33.84,Agente,Cancelado,10.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2023,5
578,2,15,1,1,2025-09-21,2025-10-16,39,134.4,Agente,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2025,9
579,5,17,2,2,2023-01-07,2023-01-26,22,133.0,Web,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Sin observaciones,2023,1
580,13,9,8,4,2023-07-21,2023-08-06,10,38.85,Telefono,Viajado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2023,7
581,4,9,1,5,2025-01-19,2025-01-31,42,133.2,Web,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2025,1
582,2,6,1,1,2024-09-01,2024-09-17,31,128.4,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2024,9
583,11,3,7,4,2023-04-01,2023-04-20,41,40.0,Ventanilla,Cancelado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2023,4
584,11,3,7,4,2025-07-10,2025-08-02,6,37.2,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasajero adulto mayor,2025,7
585,9,6,5,12,2023-11-15,2023-11-28,35,129.0,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2023,11
586,2,5,1,1,2025-06-22,2025-07-14,5,117.6,Telefono,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2025,6
587,4,1,1,5,2024-02-12,2024-03-02,16,110.4,Agente,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2024,2
588,5,4,2,2,2023-08-11,2023-09-05,34,158.2,Agente,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2023,8
589,13,14,8,4,2025-04-04,2025-04-13,2,35.6,Telefono,Viajado,10.0,JUAN CARLOS,Pasajero adulto mayor,2025,4
590,8,6,4,11,2024-06-17,2024-06-27,17,79.1,Agente,Cancelado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasajero adulto mayor,2024,6
591,4,13,1,5,2024-08-06,2024-08-09,6,110.4,Agente,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Sin observaciones,2024,8
592,14,19,10,13,2024-02-08,2024-03-06,8,26.5,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2024,2
593,10,20,6,10,2025-12-16,2025-12-23,13,102.6,Agente,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2025,12
594,10,16,6,10,2024-01-11,2024-01-18,45,84.6,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2024,1
595,14,11,10,13,2023-09-28,2023-10-18,16,22.75,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2023,9
596,2,8,1,1,2025-06-11,2025-06-28,23,114.0,Agente,Cancelado,0.0,SANDRA PATRICIA TORREZ MENDOZA,Sin observaciones,2025,6
597,5,1,2,2,2024-11-26,2024-12-19,45,156.8,Telefono,Viajado,0.0,JUAN CARLOS MAMANI QUISPE,Sin observaciones,2024,11
598,14,19,10,13,2024-09-17,2024-10-14,43,28.5,Web,Viajado,0.0,MARIA ELENA FLORES,Pasajero adulto mayor,2024,9
599,15,16,11,13,2024-11-24,2024-12-09,37,8.72,Telefono,Cancelado,20.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2024,11
600,15,15,11,13,2023-02-04,2023-03-02,38,9.3,Telefono,Cancelado,0.0,SIN REGISTRO,Sin observaciones,2023,2
601,11,4,7,4,2025-11-17,2025-11-21,9,28.48,Ventanilla,Viajado,20.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2025,11
602,6,11,2,8,2024-02-28,2024-03-16,27,151.2,Ventanilla,Cancelado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasajero adulto mayor,2024,2
603,7,3,3,3,2025-11-06,2025-11-24,20,114.4,Telefono,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Sin observaciones,2025,11
604,8,12,4,11,2023-04-13,2023-04-19,28,73.5,Telefono,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2023,4
605,14,6,10,13,2024-02-21,2024-03-08,2,26.25,Agente,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2024,2
606,10,6,6,10,2023-02-21,2023-02-23,15,87.3,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2023,2
607,10,11,6,10,2023-09-10,2023-10-02,15,70.47,Agente,Viajado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2023,9
608,9,8,5,12,2025-11-15,2025-12-14,19,152.55,Agente,Cancelado,10.0,JUAN CARLOS,Sin observaciones,2025,11
609,7,4,3,3,2023-02-14,2023-03-16,42,123.2,Web,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2023,2
610,9,11,5,12,2024-08-02,2024-08-21,23,168.0,Web,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,8
611,12,15,7,6,2023-11-20,2023-11-26,33,39.96,Ventanilla,Viajado,10.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2023,11
612,10,6,6,10,2024-02-19,2024-03-06,34,79.38,Telefono,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2024,2
613,12,20,7,6,2025-08-13,2025-08-16,2,42.8,Ventanilla,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2025,8
614,5,2,2,2,2025-04-23,2025-05-13,19,147.0,Telefono,Cancelado,0.0,MARIA ELENA FLORES TARQUI,Pasaje con equipaje extra,2025,4
615,3,1,1,3,2024-01-16,2024-01-28,43,130.8,Web,Cancelado,0.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,1
616,5,3,2,2,2024-01-25,2024-02-12,18,124.6,Web,Cancelado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2024,1
617,10,7,6,10,2023-04-10,2023-04-24,44,85.5,Agente,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2023,4
618,7,11,3,3,2024-01-02,2024-01-08,7,114.4,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2024,1
619,9,12,5,12,2025-06-30,2025-07-26,17,117.45,Telefono,Cancelado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2025,6
620,7,18,3,3,2024-09-07,2024-09-24,35,104.94,Web,Viajado,10.0,SIN REGISTRO,Sin observaciones,2024,9
621,6,10,2,8,2023-11-16,2023-11-17,15,149.8,Telefono,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2023,11
622,5,19,2,2,2023-10-30,2023-10-31,30,159.6,Web,Viajado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasajero adulto mayor,2023,10
623,10,12,6,10,2024-05-17,2024-06-07,20,70.47,Agente,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2024,5
624,5,14,2,2,2025-11-12,2025-12-10,6,108.64,Telefono,Cancelado,20.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2025,11
625,13,4,8,4,2023-10-23,2023-11-05,37,31.15,Agente,Cancelado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2023,10
626,8,5,4,11,2023-04-21,2023-04-25,37,57.96,Ventanilla,Viajado,10.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2023,4
627,4,12,1,5,2024-10-01,2024-10-04,5,120.96,Agente,Viajado,10.0,JUAN CARLOS,Pasajero adulto mayor,2024,10
628,12,18,7,6,2025-07-11,2025-08-06,36,36.4,Web,Viajado,0.0,SILVIA ROSARIO MONTA?O PEREZ,Pasajero adulto mayor,2025,7
629,2,14,1,1,2025-05-14,2025-06-09,7,119.88,Agente,Viajado,10.0,CLAUDIA VERONICA SALINAS IBA?EZ,Pasaje con equipaje extra,2025,5
630,6,15,2,8,2023-04-30,2023-05-17,29,115.92,Web,Viajado,10.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2023,4
631,14,20,10,13,2024-03-04,2024-03-31,5,25.25,Web,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Sin observaciones,2024,3
632,5,15,2,2,2025-04-05,2025-04-30,14,141.4,Telefono,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Pasajero adulto mayor,2025,4
633,10,6,6,10,2023-03-08,2023-03-10,28,81.0,Ventanilla,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2023,3
634,6,9,2,8,2025-11-03,2025-11-11,4,131.04,Agente,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Pasaje con equipaje extra,2025,11
635,3,15,1,3,2024-03-31,2024-04-09,4,133.2,Telefono,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2024,3
636,7,9,3,3,2024-10-06,2024-10-19,11,123.2,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2024,10
637,7,12,3,3,2025-07-03,2025-07-11,24,99.0,Ventanilla,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2025,7
638,7,11,3,3,2025-09-20,2025-09-26,6,93.5,Ventanilla,Viajado,0.0,ROBERTO CARLOS VILLANUEVA RAMOS,Pasaje con equipaje extra,2025,9
639,1,10,1,1,2023-01-02,2023-02-01,14,117.6,Agente,Viajado,0.0,GLORIA BEATRIZ ARCE VILLANUEVA,Sin observaciones,2023,1
640,12,11,7,6,2023-12-12,2023-12-22,15,35.28,Ventanilla,Viajado,10.0,SIN REGISTRO,Pasaje con equipaje extra,2023,12
641,8,6,4,11,2023-05-15,2023-05-21,40,73.5,Telefono,Confirmado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2023,5
642,7,16,3,3,2024-10-18,2024-10-30,18,99.0,Web,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2024,10
643,1,12,1,1,2023-01-25,2023-01-26,30,135.6,Ventanilla,Viajado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Pasaje con equipaje extra,2023,1
644,11,16,7,4,2023-10-26,2023-10-31,24,35.2,Telefono,Cancelado,0.0,MARIA ELENA FLORES,Pasajero adulto mayor,2023,10
645,12,9,7,6,2023-09-17,2023-10-10,40,38.0,Telefono,Viajado,0.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,9
646,7,13,3,3,2024-12-26,2025-01-25,6,110.0,Telefono,Viajado,0.0,JUAN CARLOS,Pasaje con equipaje extra,2024,12
647,3,17,1,3,2023-03-02,2023-03-18,45,122.04,Web,Viajado,10.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2023,3
648,4,16,1,5,2025-02-23,2025-03-17,1,126.0,Telefono,Viajado,0.0,MONICA CECILIA CASTRO PONCE,Sin observaciones,2025,2
649,3,7,1,3,2025-04-23,2025-05-13,26,103.2,Web,Cancelado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasajero adulto mayor,2025,4
650,7,12,3,3,2024-12-07,2024-12-16,7,111.1,Agente,Cancelado,0.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2024,12
651,4,6,1,5,2025-04-05,2025-04-21,41,126.0,Telefono,Viajado,0.0,ROSA ANGELICA CHOQUE LIMACHI,Pasaje con equipaje extra,2025,4
652,10,7,6,10,2024-10-22,2024-10-25,18,87.3,Ventanilla,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Pasaje con equipaje extra,2024,10
653,11,15,7,4,2023-07-29,2023-08-25,33,32.64,Ventanilla,Viajado,20.0,JORGE EDUARDO IBA?EZ CASTRO,Pasaje con equipaje extra,2023,7
654,8,9,4,11,2023-10-15,2023-10-17,31,57.33,Agente,Cancelado,10.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2023,10
655,14,20,10,13,2024-05-19,2024-05-26,32,24.75,Telefono,Cancelado,0.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor,2024,5
656,10,18,6,10,2023-08-16,2023-08-21,28,83.43,Telefono,Viajado,10.0,SILVIA ROSARIO MONTA?O PEREZ,Pasaje con equipaje extra,2023,8
657,6,17,2,8,2023-01-05,2023-01-27,28,121.8,Agente,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2023,1
658,15,9,11,13,2025-07-07,2025-07-19,14,9.9,Ventanilla,Viajado,10.0,LUIS FERNANDO MENDOZA ARCE,Sin observaciones,2025,7
659,1,5,1,1,2024-01-11,2024-02-04,13,112.8,Ventanilla,Viajado,0.0,CARLOS ALBERTO VARGAS TORREZ,Sin observaciones,2024,1
660,10,8,6,10,2023-11-22,2023-12-12,19,89.91,Agente,Viajado,10.0,SIN REGISTRO,Sin observaciones,2023,11
661,9,4,5,12,2024-12-22,2025-01-02,34,166.5,Ventanilla,Viajado,0.0,ANA LUISA CONDORI HUANCA,Sin observaciones,2024,12
662,3,7,1,3,2025-08-03,2025-08-09,8,124.8,Ventanilla,Viajado,0.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2025,8
663,13,19,8,4,2023-01-07,2023-01-26,45,32.55,Web,Cancelado,0.0,DANIEL ALEJANDRO PEREZ OPORTO,Pasaje con equipaje extra,2023,1
664,15,20,11,13,2024-10-30,2024-11-01,12,10.0,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2024,10
665,6,11,2,8,2023-10-21,2023-10-27,42,130.2,Ventanilla,Viajado,0.0,JUAN CARLOS,Sin observaciones,2023,10
666,12,3,7,6,2023-11-11,2023-12-01,31,35.6,Agente,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2023,11
667,9,19,5,12,2025-11-18,2025-12-07,12,133.5,Telefono,Viajado,0.0,MARIA ELENA FLORES,Pasaje con equipaje extra,2025,11
668,4,20,1,5,2025-06-19,2025-07-18,35,127.2,Telefono,Viajado,0.0,CARMEN ROSA OPORTO FLORES,Pasajero adulto mayor,2025,6
669,15,6,11,13,2025-12-08,2025-12-18,37,9.9,Ventanilla,Viajado,10.0,ROSA ANGELICA CHOQUE LIMACHI,Sin observaciones,2025,12
670,2,13,1,1,2025-12-09,2025-12-16,5,97.2,Ventanilla,Cancelado,10.0,FERNANDO JOSE AGUILAR SALINAS,Pasajero adulto mayor,2025,12
671,9,17,5,12,2025-10-28,2025-10-30,42,162.0,Telefono,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasaje con equipaje extra,2025,10
672,12,17,7,6,2023-07-06,2023-07-21,27,42.8,Agente,Viajado,0.0,RICARDO ERNESTO PONCE MONTA?O,Pasajero adulto mayor,2023,7
673,15,11,11,13,2025-09-14,2025-09-20,39,8.19,Ventanilla,Cancelado,10.0,ROBERTO CARLOS VILLANUEVA RAMOS,Sin observaciones,2025,9
674,5,13,2,2,2024-01-20,2024-02-08,6,121.8,Web,Viajado,0.0,FERNANDO JOSE AGUILAR SALINAS,Pasaje con equipaje extra,2024,1
675,8,15,4,11,2025-01-18,2025-02-06,19,79.8,Agente,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2025,1
676,12,20,7,6,2023-08-06,2023-09-05,31,45.2,Web,Cancelado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2023,8
677,2,20,1,1,2023-01-12,2023-01-15,13,121.2,Ventanilla,Cancelado,0.0,CARMEN ROSA OPORTO FLORES,Pasaje con equipaje extra,2023,1
678,2,14,1,1,2024-12-03,2024-12-25,19,115.2,Web,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2024,12
679,1,4,1,1,2024-07-16,2024-08-09,27,97.2,Agente,Viajado,10.0,ANA LUISA CONDORI HUANCA,Pasajero adulto mayor,2024,7
680,2,12,1,1,2023-11-22,2023-12-21,12,126.0,Ventanilla,Cancelado,0.0,SIN REGISTRO,Pasaje con equipaje extra,2023,11
681,14,15,10,13,2025-05-04,2025-05-13,43,21.75,Agente,Viajado,0.0,JORGE EDUARDO IBA?EZ CASTRO,Sin observaciones,2025,5
682,3,12,1,3,2025-06-05,2025-06-17,16,108.0,Telefono,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Pasajero adulto mayor,2025,6
683,10,12,6,10,2023-12-16,2023-12-28,27,86.67,Telefono,Viajado,10.0,PATRICIA ISABEL RAMOS AGUILAR,Sin observaciones,2023,12
684,14,6,10,13,2025-01-08,2025-01-17,1,20.93,Ventanilla,Cancelado,10.0,JUAN CARLOS,Sin observaciones,2025,1
685,5,14,2,2,2023-01-31,2023-02-17,42,149.8,Ventanilla,Viajado,0.0,CLAUDIA VERONICA SALINAS IBA?EZ,Sin observaciones,2023,1
686,3,1,1,3,2024-07-08,2024-08-02,7,99.36,Ventanilla,Viajado,10.0,JUAN CARLOS MAMANI QUISPE,Pasaje con equipaje extra,2024,7
687,14,7,10,13,2024-05-21,2024-05-28,8,21.6,Ventanilla,Viajado,10.0,MIGUEL ANGEL QUISPE MAMANI,Sin observaciones,2024,5
688,3,3,1,3,2024-08-05,2024-08-15,18,120.0,Ventanilla,Viajado,0.0,PEDRO ANTONIO GUTIERREZ VACA,Pasaje con equipaje extra,2024,8
689,14,4,10,13,2025-01-08,2025-01-29,34,23.18,Telefono,Viajado,10.0,ANA LUISA CONDORI HUANCA,Pasaje con equipaje extra,2025,1
690,12,13,7,6,2023-02-22,2023-03-24,23,30.6,Telefono,Viajado,10.0,MARIA ELENA FLORES,Sin observaciones,2023,2
